folder,pdf_name,pdf_path,iccd_code,csv_index,id_scheda_originale,pdf_png_name,pdf_png_path,pdf_status,image_candidates,selected_image_name,selected_image_path,random_image_name,random_image_path,image_status,status
lazio/Aprilia (LT)_ Via Tufello 28_EDIFICIO CON ANNESSI_casale,download.pdf,0.original_foto_schede/lazio/Aprilia (LT)_ Via Tufello 28_EDIFICIO CON ANNESSI_casale/download.pdf,1201415957,3123,8e974f79-5887-425f-88c8-2ffa06d2dec4,8e974f79-5887-425f-88c8-2ffa06d2dec4.png,1.output_png_schede/8e974f79-5887-425f-88c8-2ffa06d2dec4.png,already_exists,4,IMG_8816.jpg,0.original_foto_schede/lazio/Aprilia (LT)_ Via Tufello 28_EDIFICIO CON ANNESSI_casale/IMG_8816.jpg,8e974f79-5887-425f-88c8-2ffa06d2dec4.jpg,2.output_images_random/8e974f79-5887-425f-88c8-2ffa06d2dec4.jpg,copied,matched
lazio/Arce (FR)_ Casale Pantanaccio via Campostefano 254,download.pdf,0.original_foto_schede/lazio/Arce (FR)_ Casale Pantanaccio via Campostefano 254/download.pdf,,,,,,,0,,,,,,no_matching_iccd_code
"lazio/Arce (FR)_ Via Campostefano 254_EDIFICIO SINGOLO, casale_1201412196",download.pdf,"0.original_foto_schede/lazio/Arce (FR)_ Via Campostefano 254_EDIFICIO SINGOLO, casale_1201412196/download.pdf",1201412196,18850,ac98ffe5-ec47-4ada-b58a-f12eaef0990f,ac98ffe5-ec47-4ada-b58a-f12eaef0990f.png,1.output_png_schede/ac98ffe5-ec47-4ada-b58a-f12eaef0990f.png,already_exists,7,FR_Arce_Casale Pantanaccio foto lato Ovest.JPG,"0.original_foto_schede/lazio/Arce (FR)_ Via Campostefano 254_EDIFICIO SINGOLO, casale_1201412196/FR_Arce_Casale Pantanaccio foto lato Ovest.JPG",ac98ffe5-ec47-4ada-b58a-f12eaef0990f.jpg,2.output_images_random/ac98ffe5-ec47-4ada-b58a-f12eaef0990f.jpg,copied,matched
"lazio/Arpino (FR)_ Contrada Coste Calde 14_EDIFICIO SINGOLO, casa con torre_1201415801",download.pdf,"0.original_foto_schede/lazio/Arpino (FR)_ Contrada Coste Calde 14_EDIFICIO SINGOLO, casa con torre_1201415801/download.pdf",1201415801,24858,7a27c0cc-1e2a-4016-b48d-dadf0b736839,7a27c0cc-1e2a-4016-b48d-dadf0b736839.png,1.output_png_schede/7a27c0cc-1e2a-4016-b48d-dadf0b736839.png,already_exists,6,FR_Arpino_Contrada_Costecalde_casa_con_torre_foto_contesto_2.jpeg,"0.original_foto_schede/lazio/Arpino (FR)_ Contrada Coste Calde 14_EDIFICIO SINGOLO, casa con torre_1201415801/FR_Arpino_Contrada_Costecalde_casa_con_torre_foto_contesto_2.jpeg",7a27c0cc-1e2a-4016-b48d-dadf0b736839.jpg,2.output_images_random/7a27c0cc-1e2a-4016-b48d-dadf0b736839.jpg,copied,matched
"lazio/Atina (FR)_ Via Vecchia Sferracavallo 1431_EDIFICIO SINGOLO, casale_1201417608",download.pdf,"0.original_foto_schede/lazio/Atina (FR)_ Via Vecchia Sferracavallo 1431_EDIFICIO SINGOLO, casale_1201417608/download.pdf",1201417608,21573,6ba97814-fc00-4e33-b338-2a548da306e8,6ba97814-fc00-4e33-b338-2a548da306e8.png,1.output_png_schede/6ba97814-fc00-4e33-b338-2a548da306e8.png,already_exists,7,FR_Atina_via_antica_sferracavallo_casale_foto_prospetto_B_C.jpeg,"0.original_foto_schede/lazio/Atina (FR)_ Via Vecchia Sferracavallo 1431_EDIFICIO SINGOLO, casale_1201417608/FR_Atina_via_antica_sferracavallo_casale_foto_prospetto_B_C.jpeg",6ba97814-fc00-4e33-b338-2a548da306e8.jpg,2.output_images_random/6ba97814-fc00-4e33-b338-2a548da306e8.jpg,copied,matched
lazio/Ausonia (FR)_ Via Bastia_EDIFICIO CON ANNESSI_casa rurale di montagna,download.pdf,0.original_foto_schede/lazio/Ausonia (FR)_ Via Bastia_EDIFICIO CON ANNESSI_casa rurale di montagna/download.pdf,1201416051,24078,78429b8b-1c20-4595-87f3-ddd47e2b1f18,78429b8b-1c20-4595-87f3-ddd47e2b1f18.png,1.output_png_schede/78429b8b-1c20-4595-87f3-ddd47e2b1f18.png,already_exists,13,FR_AUSONIA_ViaBastia_casettaRurale_FacciataN.jpg,0.original_foto_schede/lazio/Ausonia (FR)_ Via Bastia_EDIFICIO CON ANNESSI_casa rurale di montagna/FR_AUSONIA_ViaBastia_casettaRurale_FacciataN.jpg,78429b8b-1c20-4595-87f3-ddd47e2b1f18.jpg,2.output_images_random/78429b8b-1c20-4595-87f3-ddd47e2b1f18.jpg,copied,matched
lazio/Bagnoregio (VT)_ strada provinciale 6_Casale Podere Sterpeti_EDIFICIO CON ANNESSI casale,download.pdf,0.original_foto_schede/lazio/Bagnoregio (VT)_ strada provinciale 6_Casale Podere Sterpeti_EDIFICIO CON ANNESSI casale/download.pdf,1201413684,19283,9e658dbb-cb23-4d6a-861e-05f5871be7b4,9e658dbb-cb23-4d6a-861e-05f5871be7b4.png,1.output_png_schede/9e658dbb-cb23-4d6a-861e-05f5871be7b4.png,already_exists,6,"VT_Bagnoregio, località Sterpeti_Casale_Lato ovest.JPG","0.original_foto_schede/lazio/Bagnoregio (VT)_ strada provinciale 6_Casale Podere Sterpeti_EDIFICIO CON ANNESSI casale/VT_Bagnoregio, località Sterpeti_Casale_Lato ovest.JPG",9e658dbb-cb23-4d6a-861e-05f5871be7b4.jpg,2.output_images_random/9e658dbb-cb23-4d6a-861e-05f5871be7b4.jpg,copied,matched
lazio/Bagnoregio (VT)_ Strada Provinciale Umbro-Casentinese_EDIFICIO CON ANNESSI_casale,download.pdf,0.original_foto_schede/lazio/Bagnoregio (VT)_ Strada Provinciale Umbro-Casentinese_EDIFICIO CON ANNESSI_casale/download.pdf,1201415674,9919,0b8b5e17-fdc3-41b2-b4a7-b542793ec943,0b8b5e17-fdc3-41b2-b4a7-b542793ec943.png,1.output_png_schede/0b8b5e17-fdc3-41b2-b4a7-b542793ec943.png,already_exists,4,"VT, Bagnoregio, S.P. Umbro-Casentinese_Casale, lato ovest.JPG","0.original_foto_schede/lazio/Bagnoregio (VT)_ Strada Provinciale Umbro-Casentinese_EDIFICIO CON ANNESSI_casale/VT, Bagnoregio, S.P. Umbro-Casentinese_Casale, lato ovest.JPG",0b8b5e17-fdc3-41b2-b4a7-b542793ec943.jpg,2.output_images_random/0b8b5e17-fdc3-41b2-b4a7-b542793ec943.jpg,copied,matched
lazio/Bomarzo (VT)_ Via G. Verga snc_EDIFICIO SINGOLO_casa con torre_,download.pdf,0.original_foto_schede/lazio/Bomarzo (VT)_ Via G. Verga snc_EDIFICIO SINGOLO_casa con torre_/download.pdf,1201418131,41319,787019e0-58a0-42a5-a0a7-9dddb941519d,787019e0-58a0-42a5-a0a7-9dddb941519d.png,1.output_png_schede/787019e0-58a0-42a5-a0a7-9dddb941519d.png,already_exists,6,"VT, Bomarzo, via G. Verga_Casa con torre, vista nord.JPG","0.original_foto_schede/lazio/Bomarzo (VT)_ Via G. Verga snc_EDIFICIO SINGOLO_casa con torre_/VT, Bomarzo, via G. Verga_Casa con torre, vista nord.JPG",787019e0-58a0-42a5-a0a7-9dddb941519d.jpg,2.output_images_random/787019e0-58a0-42a5-a0a7-9dddb941519d.jpg,copied,matched
lazio/Borgorose (RI)_ Via Scarperia_EDIFICIO SINGOLO_casa di pendio,download.pdf,0.original_foto_schede/lazio/Borgorose (RI)_ Via Scarperia_EDIFICIO SINGOLO_casa di pendio/download.pdf,1201417915,34418,b3dc0422-212d-4daf-97ea-77f462e5ce23,b3dc0422-212d-4daf-97ea-77f462e5ce23.png,1.output_png_schede/b3dc0422-212d-4daf-97ea-77f462e5ce23.png,already_exists,4,Facciata_NE-SO.jpeg,0.original_foto_schede/lazio/Borgorose (RI)_ Via Scarperia_EDIFICIO SINGOLO_casa di pendio/Facciata_NE-SO.jpeg,b3dc0422-212d-4daf-97ea-77f462e5ce23.jpg,2.output_images_random/b3dc0422-212d-4daf-97ea-77f462e5ce23.jpg,copied,matched
lazio/Campodimele (LT)_ Località Costa del Maggio_EDIFICIO SINGOLO_casolare,download.pdf,0.original_foto_schede/lazio/Campodimele (LT)_ Località Costa del Maggio_EDIFICIO SINGOLO_casolare/download.pdf,1201412463,34908,c7a03954-e060-4734-aced-9f624dc26265,c7a03954-e060-4734-aced-9f624dc26265.png,1.output_png_schede/c7a03954-e060-4734-aced-9f624dc26265.png,already_exists,8,LT_Campo_Maggio_contesto.jpg,0.original_foto_schede/lazio/Campodimele (LT)_ Località Costa del Maggio_EDIFICIO SINGOLO_casolare/LT_Campo_Maggio_contesto.jpg,c7a03954-e060-4734-aced-9f624dc26265.jpg,2.output_images_random/c7a03954-e060-4734-aced-9f624dc26265.jpg,copied,matched
"lazio/Campodimele (LT)_ S.P. Le Querce, 5_EDIFICIO SINGOLO, casolare_1201412455",download.pdf,"0.original_foto_schede/lazio/Campodimele (LT)_ S.P. Le Querce, 5_EDIFICIO SINGOLO, casolare_1201412455/download.pdf",1201412455,34954,c42ff727-4f82-4116-8954-a502e1b1b7de,c42ff727-4f82-4116-8954-a502e1b1b7de.png,1.output_png_schede/c42ff727-4f82-4116-8954-a502e1b1b7de.png,already_exists,7,LT_Campo_Saure_veduta_SE.jpg,"0.original_foto_schede/lazio/Campodimele (LT)_ S.P. Le Querce, 5_EDIFICIO SINGOLO, casolare_1201412455/LT_Campo_Saure_veduta_SE.jpg",c42ff727-4f82-4116-8954-a502e1b1b7de.jpg,2.output_images_random/c42ff727-4f82-4116-8954-a502e1b1b7de.jpg,copied,matched
"lazio/Campodimele (LT)_ S.R. 82_EDIFICIO SINGOLO, dimora stagionale_1201412460",download.pdf,"0.original_foto_schede/lazio/Campodimele (LT)_ S.R. 82_EDIFICIO SINGOLO, dimora stagionale_1201412460/download.pdf",1201412460,36462,469dc8fe-501b-457f-93fc-82af075a5cbe,469dc8fe-501b-457f-93fc-82af075a5cbe.png,1.output_png_schede/469dc8fe-501b-457f-93fc-82af075a5cbe.png,already_exists,8,LT_Campo_SR82_rudere_NO.jpg,"0.original_foto_schede/lazio/Campodimele (LT)_ S.R. 82_EDIFICIO SINGOLO, dimora stagionale_1201412460/LT_Campo_SR82_rudere_NO.jpg",469dc8fe-501b-457f-93fc-82af075a5cbe.jpg,2.output_images_random/469dc8fe-501b-457f-93fc-82af075a5cbe.jpg,copied,matched
"lazio/Campodimele (LT)_ Strada Costa dei Grassi, 1_EDIFICIO CON ANNESSI_casolare",download.pdf,"0.original_foto_schede/lazio/Campodimele (LT)_ Strada Costa dei Grassi, 1_EDIFICIO CON ANNESSI_casolare/download.pdf",1201416973,37094,3cedb99a-af79-45bf-a427-c0df70673b29,3cedb99a-af79-45bf-a427-c0df70673b29.png,1.output_png_schede/3cedb99a-af79-45bf-a427-c0df70673b29.png,already_exists,9,LT_Campo_Grassi_02_veduta_SO.jpg,"0.original_foto_schede/lazio/Campodimele (LT)_ Strada Costa dei Grassi, 1_EDIFICIO CON ANNESSI_casolare/LT_Campo_Grassi_02_veduta_SO.jpg",3cedb99a-af79-45bf-a427-c0df70673b29.jpg,2.output_images_random/3cedb99a-af79-45bf-a427-c0df70673b29.jpg,copied,matched
"lazio/Campoli Appennino (FR)_ Via Prato_EDIFICIO SINGOLO, casale_1201412274",download.pdf,"0.original_foto_schede/lazio/Campoli Appennino (FR)_ Via Prato_EDIFICIO SINGOLO, casale_1201412274/download.pdf",1201412274,18909,9c0168eb-7874-409c-9be4-4a7af06d875a,9c0168eb-7874-409c-9be4-4a7af06d875a.png,1.output_png_schede/9c0168eb-7874-409c-9be4-4a7af06d875a.png,already_exists,9,FR_Campoli_Appennino_Via Prato_casale_eidotipo_ planimetrico.jpeg,"0.original_foto_schede/lazio/Campoli Appennino (FR)_ Via Prato_EDIFICIO SINGOLO, casale_1201412274/FR_Campoli_Appennino_Via Prato_casale_eidotipo_ planimetrico.jpeg",9c0168eb-7874-409c-9be4-4a7af06d875a.jpg,2.output_images_random/9c0168eb-7874-409c-9be4-4a7af06d875a.jpg,copied,matched
lazio/Capranica (VT)_ SS2_EDIFICIO SINGOLO_villa,download.pdf,0.original_foto_schede/lazio/Capranica (VT)_ SS2_EDIFICIO SINGOLO_villa/download.pdf,1201417803,37681,92a85c5c-a99e-4542-aab4-964d8aa239e0,92a85c5c-a99e-4542-aab4-964d8aa239e0.png,1.output_png_schede/92a85c5c-a99e-4542-aab4-964d8aa239e0.png,already_exists,5,Foto_Eidotipo.jpg,0.original_foto_schede/lazio/Capranica (VT)_ SS2_EDIFICIO SINGOLO_villa/Foto_Eidotipo.jpg,92a85c5c-a99e-4542-aab4-964d8aa239e0.jpg,2.output_images_random/92a85c5c-a99e-4542-aab4-964d8aa239e0.jpg,copied,matched
"lazio/Casalvieri (FR)_ Via Conte 5_EDIFICIO SINGOLO, casa a corte chiusa_1201418955",download.pdf,"0.original_foto_schede/lazio/Casalvieri (FR)_ Via Conte 5_EDIFICIO SINGOLO, casa a corte chiusa_1201418955/download.pdf",1201418955,43395,17f6cfc1-963c-401b-bd62-1becf7799ec1,17f6cfc1-963c-401b-bd62-1becf7799ec1.png,1.output_png_schede/17f6cfc1-963c-401b-bd62-1becf7799ec1.png,already_exists,16,FR_Casalvieri_Via_Conte_casa_a_corte_chiusa_interno_corte_c.jpeg,"0.original_foto_schede/lazio/Casalvieri (FR)_ Via Conte 5_EDIFICIO SINGOLO, casa a corte chiusa_1201418955/FR_Casalvieri_Via_Conte_casa_a_corte_chiusa_interno_corte_c.jpeg",17f6cfc1-963c-401b-bd62-1becf7799ec1.jpg,2.output_images_random/17f6cfc1-963c-401b-bd62-1becf7799ec1.jpg,copied,matched
"lazio/Cassino (FR)_ Via Mutaro_EDIFICIO SINGOLO, casa a scala esterna_1201418079",download.pdf,"0.original_foto_schede/lazio/Cassino (FR)_ Via Mutaro_EDIFICIO SINGOLO, casa a scala esterna_1201418079/download.pdf",1201418079,34594,48b6f691-91e0-4836-9b08-ce45b780864a,48b6f691-91e0-4836-9b08-ce45b780864a.png,1.output_png_schede/48b6f691-91e0-4836-9b08-ce45b780864a.png,already_exists,10,FR_CASSINO_S.ANGELOinTHEODICE_ViaMutaro_Casa(exP.150F.80)_LatoW.jpg,"0.original_foto_schede/lazio/Cassino (FR)_ Via Mutaro_EDIFICIO SINGOLO, casa a scala esterna_1201418079/FR_CASSINO_S.ANGELOinTHEODICE_ViaMutaro_Casa(exP.150F.80)_LatoW.jpg",48b6f691-91e0-4836-9b08-ce45b780864a.jpg,2.output_images_random/48b6f691-91e0-4836-9b08-ce45b780864a.jpg,copied,matched
lazio/Castel Sant_Angelo (RI)_ Via Salaria_EDIFICIO SINGOLO_casale,download.pdf,0.original_foto_schede/lazio/Castel Sant_Angelo (RI)_ Via Salaria_EDIFICIO SINGOLO_casale/download.pdf,,,,,,,0,,,,,,no_matching_iccd_code
"lazio/Castelforte (LT)_ Località Saracinisco (Valle di Suio)_COMPLESSO, insediamento rurale_1201416700",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Località Saracinisco (Valle di Suio)_COMPLESSO, insediamento rurale_1201416700/download.pdf",1201416700,34027,ce425445-26ff-4004-b74c-513b44812630,ce425445-26ff-4004-b74c-513b44812630.png,1.output_png_schede/ce425445-26ff-4004-b74c-513b44812630.png,already_exists,7,LT_Castelforte_Saracinisco_prospetto_sud.jpg,"0.original_foto_schede/lazio/Castelforte (LT)_ Località Saracinisco (Valle di Suio)_COMPLESSO, insediamento rurale_1201416700/LT_Castelforte_Saracinisco_prospetto_sud.jpg",ce425445-26ff-4004-b74c-513b44812630.jpg,2.output_images_random/ce425445-26ff-4004-b74c-513b44812630.jpg,copied,matched
"lazio/Castelforte (LT)_ Via delle Terme, s.n.c. (S.P. Ausente)_EDIFICIO SINGOLO, casale_1201415982",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Via delle Terme, s.n.c. (S.P. Ausente)_EDIFICIO SINGOLO, casale_1201415982/download.pdf",1201415982,50,9b68fde5-2f5f-482c-aeca-d8ad12497ded,9b68fde5-2f5f-482c-aeca-d8ad12497ded.png,1.output_png_schede/9b68fde5-2f5f-482c-aeca-d8ad12497ded.png,already_exists,9,LT_Castelforte_Ausente_03_Regno_Napoli.jpg,"0.original_foto_schede/lazio/Castelforte (LT)_ Via delle Terme, s.n.c. (S.P. Ausente)_EDIFICIO SINGOLO, casale_1201415982/LT_Castelforte_Ausente_03_Regno_Napoli.jpg",9b68fde5-2f5f-482c-aeca-d8ad12497ded.jpg,2.output_images_random/9b68fde5-2f5f-482c-aeca-d8ad12497ded.jpg,copied,matched
"lazio/Castelforte (LT)_ Via Palombaia_EDIFICIO SINGOLO, casolare_1201415967",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Via Palombaia_EDIFICIO SINGOLO, casolare_1201415967/download.pdf",1201415967,29227,daaf0249-7e62-4e4d-937d-000153d04f92,daaf0249-7e62-4e4d-937d-000153d04f92.png,1.output_png_schede/daaf0249-7e62-4e4d-937d-000153d04f92.png,already_exists,8,LT_Castelforte_Palombaia_contesto.jpg,"0.original_foto_schede/lazio/Castelforte (LT)_ Via Palombaia_EDIFICIO SINGOLO, casolare_1201415967/LT_Castelforte_Palombaia_contesto.jpg",daaf0249-7e62-4e4d-937d-000153d04f92.jpg,2.output_images_random/daaf0249-7e62-4e4d-937d-000153d04f92.jpg,copied,matched
"lazio/Castelforte (LT)_ Via Valle di Suio_EDIFICIO SINGOLO, casa a scala esterna_1201416702",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Via Valle di Suio_EDIFICIO SINGOLO, casa a scala esterna_1201416702/download.pdf",1201416702,34045,74f6b3a7-a55b-4306-8abe-fde0ed61016b,74f6b3a7-a55b-4306-8abe-fde0ed61016b.png,1.output_png_schede/74f6b3a7-a55b-4306-8abe-fde0ed61016b.png,already_exists,8,LT_Castelforte_Telecciano_veduta_est.jpg,"0.original_foto_schede/lazio/Castelforte (LT)_ Via Valle di Suio_EDIFICIO SINGOLO, casa a scala esterna_1201416702/LT_Castelforte_Telecciano_veduta_est.jpg",74f6b3a7-a55b-4306-8abe-fde0ed61016b.jpg,2.output_images_random/74f6b3a7-a55b-4306-8abe-fde0ed61016b.jpg,copied,matched
"lazio/Castelliri (FR)_ Strada SP169 n. 136_EDIFICIO SINGOLO, casale_1201415845",download.pdf,"0.original_foto_schede/lazio/Castelliri (FR)_ Strada SP169 n. 136_EDIFICIO SINGOLO, casale_1201415845/download.pdf",1201415845,3998,0f00b279-d059-497a-8661-46bc6a3c056a,0f00b279-d059-497a-8661-46bc6a3c056a.png,1.output_png_schede/0f00b279-d059-497a-8661-46bc6a3c056a.png,already_exists,5,Eidotipo FR Castelliri Casale Strada SP169 n136.jpg,"0.original_foto_schede/lazio/Castelliri (FR)_ Strada SP169 n. 136_EDIFICIO SINGOLO, casale_1201415845/Eidotipo FR Castelliri Casale Strada SP169 n136.jpg",0f00b279-d059-497a-8661-46bc6a3c056a.jpg,2.output_images_random/0f00b279-d059-497a-8661-46bc6a3c056a.jpg,copied,matched
lazio/Castelliri (FR)_ Strada SP169 n. 55_EDIFICIO CON ANNESSI_casolare,download.pdf,0.original_foto_schede/lazio/Castelliri (FR)_ Strada SP169 n. 55_EDIFICIO CON ANNESSI_casolare/download.pdf,1201416014,28411,02bb044c-8347-4335-8e1d-5d2f3844ded8,02bb044c-8347-4335-8e1d-5d2f3844ded8.png,1.output_png_schede/02bb044c-8347-4335-8e1d-5d2f3844ded8.png,already_exists,7,FR Castelliri Casolare Strada SP169 n55 Contesto.jpg,0.original_foto_schede/lazio/Castelliri (FR)_ Strada SP169 n. 55_EDIFICIO CON ANNESSI_casolare/FR Castelliri Casolare Strada SP169 n55 Contesto.jpg,02bb044c-8347-4335-8e1d-5d2f3844ded8.jpg,2.output_images_random/02bb044c-8347-4335-8e1d-5d2f3844ded8.jpg,copied,matched
lazio/Civita Castellana (VT)_ Via Falerina 12_EDIFICIO SINGOLO_casa a scala esterna,download.pdf,0.original_foto_schede/lazio/Civita Castellana (VT)_ Via Falerina 12_EDIFICIO SINGOLO_casa a scala esterna/download.pdf,1201417728,36312,b4583f2d-e56e-4d21-842c-99b0b0dc0554,b4583f2d-e56e-4d21-842c-99b0b0dc0554.png,1.output_png_schede/b4583f2d-e56e-4d21-842c-99b0b0dc0554.png,already_exists,4,Vt_Civita_Castellana_Casa_Scala_Esterna_Prospetto_Principale.jpg,0.original_foto_schede/lazio/Civita Castellana (VT)_ Via Falerina 12_EDIFICIO SINGOLO_casa a scala esterna/Vt_Civita_Castellana_Casa_Scala_Esterna_Prospetto_Principale.jpg,b4583f2d-e56e-4d21-842c-99b0b0dc0554.jpg,2.output_images_random/b4583f2d-e56e-4d21-842c-99b0b0dc0554.jpg,copied,matched
lazio/Civitella d_Agliano (VT)_ Strada Provinciale Teverina (variante)_EDIFICIO CON ANNESSI_casale,download.pdf,0.original_foto_schede/lazio/Civitella d_Agliano (VT)_ Strada Provinciale Teverina (variante)_EDIFICIO CON ANNESSI_casale/download.pdf,1201417725,37878,3f14ea78-6757-45df-ab4e-f06883d0f495,3f14ea78-6757-45df-ab4e-f06883d0f495.png,1.output_png_schede/3f14ea78-6757-45df-ab4e-f06883d0f495.png,already_exists,0,,,,,no_image,matched
"lazio/Colfelice (FR)_ via Casilina 12_ED.ANN., casale",download.pdf,"0.original_foto_schede/lazio/Colfelice (FR)_ via Casilina 12_ED.ANN., casale/download.pdf",,,,,,,0,,,,,,no_matching_iccd_code
lazio/Coreno Ausonio (FR)_ Loc. Le Chianare_EDIFICIO SINGOLO_dimora stagionale,download.pdf,0.original_foto_schede/lazio/Coreno Ausonio (FR)_ Loc. Le Chianare_EDIFICIO SINGOLO_dimora stagionale/download.pdf,1201415162,19748,4b7752de-622e-4116-ab78-813ef608958b,4b7752de-622e-4116-ab78-813ef608958b.png,1.output_png_schede/4b7752de-622e-4116-ab78-813ef608958b.png,already_exists,7,FR_CORENO AUSONIO_Loc. Chianare_casellaMistilinea_ingresso(vistaDaN).jpg,0.original_foto_schede/lazio/Coreno Ausonio (FR)_ Loc. Le Chianare_EDIFICIO SINGOLO_dimora stagionale/FR_CORENO AUSONIO_Loc. Chianare_casellaMistilinea_ingresso(vistaDaN).jpg,4b7752de-622e-4116-ab78-813ef608958b.jpg,2.output_images_random/4b7752de-622e-4116-ab78-813ef608958b.jpg,copied,matched
lazio/Esperia (FR)_ Via Colle Morecine_EDIFICIO SINGOLO_casa,download.pdf,0.original_foto_schede/lazio/Esperia (FR)_ Via Colle Morecine_EDIFICIO SINGOLO_casa/download.pdf,1201416819,6522,c9af2e2e-ea73-4789-8b29-24483199b469,c9af2e2e-ea73-4789-8b29-24483199b469.png,1.output_png_schede/c9af2e2e-ea73-4789-8b29-24483199b469.png,already_exists,8,FR_ESPERIA_BADIA_ViaColleMorecine_CasaCastrechini_contesto(vistaDaW).jpg,0.original_foto_schede/lazio/Esperia (FR)_ Via Colle Morecine_EDIFICIO SINGOLO_casa/FR_ESPERIA_BADIA_ViaColleMorecine_CasaCastrechini_contesto(vistaDaW).jpg,c9af2e2e-ea73-4789-8b29-24483199b469.jpg,2.output_images_random/c9af2e2e-ea73-4789-8b29-24483199b469.jpg,copied,matched
"lazio/Esperia (FR)_ Via Pisciandrone_EDIFICIO SINGOLO, casa rurale di montagna_1201416049",download.pdf,"0.original_foto_schede/lazio/Esperia (FR)_ Via Pisciandrone_EDIFICIO SINGOLO, casa rurale di montagna_1201416049/download.pdf",1201416049,23966,8ee5e18b-4f86-4833-82f8-736b02d84ad4,8ee5e18b-4f86-4833-82f8-736b02d84ad4.png,1.output_png_schede/8ee5e18b-4f86-4833-82f8-736b02d84ad4.png,already_exists,12,FR_ESPERIA_ViaPisciandrone_casaRurale_LatoE.jpg,"0.original_foto_schede/lazio/Esperia (FR)_ Via Pisciandrone_EDIFICIO SINGOLO, casa rurale di montagna_1201416049/FR_ESPERIA_ViaPisciandrone_casaRurale_LatoE.jpg",8ee5e18b-4f86-4833-82f8-736b02d84ad4.jpg,2.output_images_random/8ee5e18b-4f86-4833-82f8-736b02d84ad4.jpg,copied,matched
lazio/Fiumicino (RM)_ Centro Falconieri Via della Stazione di Palidoro_COMPLESSO_corte rurale,Centro Falconieri_ortofoto_1.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri Via della Stazione di Palidoro_COMPLESSO_corte rurale/Centro Falconieri_ortofoto_1.pdf,,,,,,,0,,,,,,no_matching_iccd_code
lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra2_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra2_casa della bonifica/download.pdf,1201417796,37876,9e5279b0-5bd6-4077-a71d-137797020b1a,9e5279b0-5bd6-4077-a71d-137797020b1a.png,1.output_png_schede/9e5279b0-5bd6-4077-a71d-137797020b1a.png,already_exists,11,09_RM_Fiumicino_Centro Falconieri_fienile_lato_SE.jpg,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra2_casa della bonifica/09_RM_Fiumicino_Centro Falconieri_fienile_lato_SE.jpg,9e5279b0-5bd6-4077-a71d-137797020b1a.jpg,2.output_images_random/9e5279b0-5bd6-4077-a71d-137797020b1a.jpg,copied,matched
lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra_casa della bonifica/download.pdf,1201417797,37842,d073af56-f100-4429-bc4b-b91f3938be13,d073af56-f100-4429-bc4b-b91f3938be13.png,1.output_png_schede/d073af56-f100-4429-bc4b-b91f3938be13.png,already_exists,12,_09_RM_Fiumicino_Centro Falconieri_eucalipti.jpg,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra_casa della bonifica/_09_RM_Fiumicino_Centro Falconieri_eucalipti.jpg,d073af56-f100-4429-bc4b-b91f3938be13.jpg,2.output_images_random/d073af56-f100-4429-bc4b-b91f3938be13.jpg,copied,matched
lazio/Fiumicino (RM)_ Centro Granaretto_Bonifica Torre in Pietra_casa della bonifica,Centro_Granaretto_ortofoto.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Granaretto_Bonifica Torre in Pietra_casa della bonifica/Centro_Granaretto_ortofoto.pdf,,,,,,,0,,,,,,no_matching_iccd_code
lazio/Fiumicino (RM)_ Centro Tre Denari_area nord ovest_bonifica Torre in Pietra_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Tre Denari_area nord ovest_bonifica Torre in Pietra_casa della bonifica/download.pdf,1201418317,43154,863e19b5-cbd3-4b4c-a091-0302d735b74e,863e19b5-cbd3-4b4c-a091-0302d735b74e.png,1.output_png_schede/863e19b5-cbd3-4b4c-a091-0302d735b74e.png,already_exists,2,01_RM_Fiumicino_Centro Tre Denari_casa 1.jpg,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Tre Denari_area nord ovest_bonifica Torre in Pietra_casa della bonifica/01_RM_Fiumicino_Centro Tre Denari_casa 1.jpg,863e19b5-cbd3-4b4c-a091-0302d735b74e.jpg,2.output_images_random/863e19b5-cbd3-4b4c-a091-0302d735b74e.jpg,copied,matched
